 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3759.158,3259,4459,3749.5,1,10,86.885
2,3754.415,3311,4574,3743.0,1,11,86.885
3,3728.025,3141,4512,3714.0,1,12,86.885
4,3719.039,3270,4440,3706.5,1,13,86.885
5,3731.767,3310,4416,3725.0,1,14,72.267
6,3740.928,3172,4404,3721.0,1,15,72.267
7,3723.435,3265,4551,3703.0,1,16,72.267
8,3718.044,3273,4393,3707.0,1,17,72.267
9,3716.12,3220,4563,3699.0,1,18,72.267
10,3728.255,3279,4385,3713.0,1,19,72.267
11,3728.422,3301,4389,3719.0,1,20,72.267
12,3693.57,3251,4295,3674.0,1,21,72.267
13,3697.377,3278,4459,3672.0,1,22,72.267
14,3723.509,3301,4435,3708.0,1,23,72.267
15,3710.479,3264,4469,3689.0,1,24,72.267
16,3704.765,3136,4388,3690.0,1,25,72.267
17,3689.584,3187,4451,3677.0,1,26,72.267
18,3710.965,3212,4626,3694.0,1,27,72.267
19,3715.888,3280,4396,3698.0,1,28,72.267
20,3715.012,3229,4572,3699.0,1,29,72.267
21,3723.858,3285,4601,3705.0,1,30,72.267
22,3707.97,3204,4407,3697.0,1,31,72.267
23,3710.648,3259,4322,3703.0,1,32,72.267
24,3729.79,3255,4518,3715.0,1,33,72.267
25,3699.186,3251,4324,3694.0,1,34,72.267
26,3717.509,3209,4425,3704.0,1,35,72.267
27,3715.256,3257,4359,3704.0,1,36,72.267
28,3709.546,3252,4429,3693.0,1,37,72.267
29,3713.84,3247,4566,3695.0,1,38,72.267
30,3709.39,3193,4350,3697.0,1,39,72.267
31,3707.626,3277,4524,3686.0,1,40,72.267
32,3715.523,3250,4438,3692.0,1,41,72.267
33,3695.589,3254,4399,3680.0,1,42,72.267
34,3708.505,3259,4352,3686.0,1,43,72.267
35,3710.026,3316,4225,3707.0,1,44,72.267
36,3721.217,3226,4428,3704.0,1,45,72.267
37,3654.261,3211,4280,3631.0,1,46,72.267
38,3659.434,3260,4210,3645.0,1,47,72.267
39,3665.035,3215,4331,3641.0,1,48,72.267
40,3656.037,3261,4383,3636.0,1,49,72.267
41,3663.169,3264,4266,3652.0,1,50,72.267
42,3648.876,3236,4299,3633.0,1,51,72.267
43,3651.326,3182,4253,3644.0,1,52,72.267
44,3648.722,3189,4339,3637.0,1,53,72.267
45,3642.053,3236,4265,3632.0,1,54,72.267
46,3644.296,3159,4383,3626.0,1,55,72.267
47,3657.679,3194,4434,3643.0,1,56,72.267
48,3651.73,3159,4297,3639.0,1,57,72.267
49,3641.907,3135,4422,3631.0,1,58,72.267
50,3640.271,3207,4212,3634.0,1,59,72.267
51,3634.02,3182,4259,3620.0,1,60,72.267
52,3614.42,3245,4254,3598.0,1,61,72.267
53,3623.677,3183,4148,3606.0,1,62,72.267
54,3646.546,3184,4200,3641.0,1,63,72.267
55,3637.797,3234,4321,3624.0,1,64,72.267
56,3630.192,3182,4223,3611.0,1,65,72.267
57,3653.068,3225,4313,3638.0,1,66,72.267
58,3648.109,3185,4302,3640.0,1,67,72.267
59,3652.082,3218,4232,3649.0,1,68,72.267
60,3658.943,3245,4454,3635.0,1,69,72.267
61,3630.996,3154,4369,3614.0,1,70,72.267
62,3665.106,3259,4465,3647.0,1,71,72.267
63,3635.603,3195,4267,3626.0,1,72,72.267
64,3663.533,3125,4459,3644.0,1,73,72.267
65,3642.117,3246,4470,3626.0,1,74,72.267
66,3658.16,3169,4395,3646.0,1,75,72.267
67,3642.521,3273,4234,3634.0,1,76,72.267
68,3650.094,3214,4368,3633.0,1,77,72.267
69,3633.819,3233,4213,3619.0,1,78,72.267
70,3627.277,3181,4243,3613.0,1,79,72.267
71,3638.198,3213,4173,3629.0,1,80,72.267
72,3632.271,3212,4298,3623.0,1,81,72.267
73,3629.187,3187,4436,3616.0,1,82,72.267
74,3639.888,3221,4388,3631.0,1,83,72.267
75,3623.879,3191,4220,3609.0,1,84,72.267
76,3639.986,3246,4306,3635.0,1,85,72.267
77,3625.859,3200,4292,3615.0,1,86,72.267
78,3632.928,3240,4391,3617.0,1,87,72.267
79,3626.539,3231,4241,3606.0,1,88,72.267
80,3634.153,3221,4322,3626.0,1,89,72.267
81,3639.67,3241,4320,3622.0,1,90,72.267
82,3625.213,3215,4308,3607.0,1,91,72.267
83,3602.795,3182,4186,3587.0,1,92,72.267
84,3635.694,3230,4238,3624.0,1,93,72.267
85,3625.074,3238,4311,3611.0,1,94,72.267
86,3648.569,3168,4423,3635.0,1,95,72.267
87,3652.417,3129,4360,3635.0,1,96,72.267
88,3644.15,3248,4223,3634.0,1,97,72.267
89,3672.402,3282,4321,3656.0,1,98,72.267
