 ,Mean,Min,Max,Median,Ch,Frame,Length
1,4911.427,4000,6355,4884.000,1,1,143.234
2,4820.667,3531,6316,4797.000,1,2,151.168
3,4693.487,3487,6054,4699.500,1,3,156.892
4,4724.133,3524,6124,4720.000,1,4,163.333
5,4617.218,3525,6340,4581.000,1,5,157.258
6,4340.220,3416,6145,4250.000,1,6,162.332
7,4215.878,3453,5768,4153.000,1,7,182.386
8,4076.586,3417,5747,4018.000,1,8,239.811
9,4054.408,3357,5618,4003.000,1,9,259.787
10,4026.037,3315,5520,3979.000,1,10,290.447
11,3986.650,3345,5457,3948.500,1,11,294.485
12,3925.113,3336,5224,3906.000,1,12,296.089
13,3883.277,3241,4765,3870.000,1,13,294.361
14,3884.010,3125,4823,3868.000,1,14,271.097
15,3890.476,3285,4857,3875.000,1,15,276.315
16,3878.885,3301,4702,3866.000,1,16,262.072
17,3941.820,3390,4798,3927.000,1,17,249.049
18,3887.840,3187,4916,3876.000,1,18,277.318
